I,II,III,aVR,aVL,aVF,V1
0.10695566,0.103985034,0.10479653,0.09527055,0.12318807,0.059008494,0.08577927
0.107163124,0.0596583,0.11590471,0.110265575,0.0709356,0.073512234,0.08469306
0.09447288,0.0839426,0.07922177,0.08245055,0.06959243,0.12432766,0.0549909
0.07689298,0.08973913,0.084185936,0.07869047,0.06874219,0.107653,0.11010214
0.09647307,0.100080386,0.13286713,0.12527588,0.07697305,0.08844773,0.07482437
0.08153129,0.11894075,0.092067964,0.06654487,0.11715882,0.12000646,0.13224272
0.11469313,0.07975592,0.09919141,0.053834368,0.10639797,0.104127936,0.08943848
0.09236444,0.08534635,0.09396539,0.07224755,0.084405035,0.09995879,0.12149438
0.07890914,0.0851684,0.07898547,0.06461043,0.09519703,0.09993032,0.059238464
0.089103505,0.07950067,0.12800181,0.10325574,0.12361733,0.10483599,0.11016088
0.103900634,0.088698275,0.08508798,0.088427916,0.13380222,0.10575585,0.115413114
0.08447693,0.11116747,0.07320572,0.091357686,0.10093911,0.13967088,0.1218227
0.079415075,0.074782774,0.086844675,0.118918166,0.04267386,0.09196163,0.06529871
0.10083993,0.10452247,0.05593206,0.082139485,0.101911925,0.09268524,0.08191181
0.10097084,0.062033467,0.083045766,0.1115733,0.11476648,0.07133365,0.10760171
0.086036615,0.08494872,0.07681291,0.12640193,0.100668125,0.09513753,0.09914432
0.08685731,0.08968829,0.10862665,0.08716483,0.11080838,0.13353582,0.10214527
0.10102031,0.12987651,0.08291102,0.11111977,0.10352062,0.11606901,0.08917358
0.06751748,0.09098312,0.114235245,0.09164281,0.07178626,0.085605815,0.12749514
0.06842838,0.052552786,0.12454734,0.11505962,0.078852884,0.09717848,0.14874697
0.082305886,0.056696992,0.11229828,0.06524499,0.09025173,0.070746005,0.09875437
0.092501566,0.097451106,0.09246275,0.06386027,0.118078806,0.07738812,0.10583894
0.10308303,0.10914029,0.09968717,0.08903952,0.08154719,0.0998537,0.09798975
0.126465,0.10446698,0.066458166,0.07917937,0.10607592,0.087068774,0.12263893
0.11420266,0.10040087,0.09437389,0.08671529,0.10312332,0.07615748,0.1136318
0.09394093,0.120384894,0.07993093,0.09274917,0.12886365,0.106936514,0.075812094
0.09684823,0.086436726,0.111115076,0.11162882,0.096394956,0.09558355,0.08497451
0.07726543,0.11521423,0.14877106,0.089162804,0.062220845,0.06596501,0.07713008
0.09703183,0.0647618,0.10739853,0.08092487,0.11033951,0.055899158,0.15129854
0.09171362,0.079387836,0.057663992,0.09045653,0.1402479,0.086086564,0.11019303
0.10402448,0.061429277,0.0903455,0.0821872,0.11181777,0.0658048,0.08565638
0.08110741,0.09215512,0.10010185,0.07897192,0.0818988,0.0602738,0.084140986
0.108119495,0.09680734,0.09947971,0.06547223,0.076093644,0.120311946,0.11383719
0.12846649,0.10009374,0.08319545,0.09920127,0.07875233,0.09585749,0.11591011
0.09571426,0.09912713,0.1027953,0.08651535,0.13795571,0.092580535,0.11385162
0.106000066,0.07941476,0.07311581,0.117291406,0.09141928,0.09419771,0.08945468
0.111843675,0.09423598,0.07914262,0.06909288,0.08478793,0.07528415,0.10415767
0.09008997,0.068165444,0.111030325,0.0872727,0.09494564,0.1063339,0.10033268
0.102668405,0.12545113,0.07787329,0.1344447,0.09184842,0.09557255,0.07946135
0.09850919,0.09218482,0.109021574,0.07946515,0.12961034,0.08310917,0.07972746
0.100280255,0.08854901,0.070937455,0.09359606,0.07803718,0.08617416,0.106566034
0.08293453,0.13017353,0.13369124,0.074077845,0.122007586,0.07384555,0.10232374
0.09895152,0.073616385,0.08297592,0.07149276,0.10090315,0.09033646,0.10952835
0.10848647,0.076014765,0.09405317,0.12947272,0.12266704,0.093733944,0.114346966
0.12761317,0.076665886,0.10520256,0.102011085,0.13024268,0.08994463,0.12857795
0.1178381,0.097295254,0.08734568,0.101326264,0.10034864,0.09975578,0.0831346
0.14177732,0.107346304,0.10158179,0.06478734,0.0924124,0.097143434,0.111318395
0.083426304,0.11356676,0.11028039,0.10594808,0.10009683,0.10338862,0.46781018
0.11627784,0.15027134,0.1180437,0.12197987,0.09693602,0.11769337,0.4532347
0.102555044,0.053899556,0.114718154,0.121877745,0.06574888,0.11074868,0.46843606
0.14273964,0.11111829,0.09550736,0.11231024,0.12999319,0.11803537,0.46665722
0.08283157,0.08785492,0.096064895,0.07640782,0.10391323,0.08204285,0.5208157
0.082255654,0.08732178,0.14603226,0.105312556,0.0757881,0.08887779,0.48686004
0.08711338,0.08670579,0.11809901,0.11245293,0.057750765,0.11217316,0.49977368
0.056673054,0.08097558,0.080714494,0.0632621,0.052598983,0.11258052,0.4913039
0.088684194,0.13288979,0.10119906,0.0767737,0.114608906,0.08562688,0.4926882
0.08406356,0.11609215,0.09254335,0.11700936,0.086866654,0.11147789,0.4817935
0.10229959,0.09975564,0.09658503,0.11681263,0.090193704,0.080421075,0.53523695
0.10617093,0.12635612,0.0747459,0.06836414,0.10909889,0.10895692,0.53386575
0.1369019,0.06912791,0.091140024,0.115278915,0.08905753,0.09885256,0.5175822
0.11842823,0.07280565,0.13565087,0.101325825,0.110350244,0.42622748,0.586628
0.08792154,0.055900253,0.111041136,0.11507979,0.10136489,0.45164156,0.61545813
0.08152976,0.085509755,0.04967482,0.08680762,0.097815454,0.510254,0.60894704
0.10937346,0.10276905,0.123869546,0.112438746,0.06808007,0.4768265,0.62131506
0.07316602,0.10162786,0.121363275,0.11644726,0.083176054,0.52481675,0.60715127
0.13623406,0.102591716,0.09241917,0.09257818,0.111655585,0.4558387,0.64323956
0.12322646,0.07141652,0.11398293,0.09999271,0.085997224,0.50551224,0.6499208
0.0902855,0.11573211,0.082481034,0.086698584,0.12377641,0.44545963,0.6731625
0.065436274,0.10449152,0.09029385,0.13273174,0.146627,0.5016575,0.65414304
0.12680493,0.11438858,0.12969841,0.097322054,0.112855196,0.51966745,0.65617687
0.0974638,0.061899357,0.09432,0.08131411,0.12961124,0.5290451,0.63720155
0.12453662,0.10601011,0.062385656,0.08546377,0.11419483,0.5014077,0.69564116
0.067916006,0.07604926,0.098538496,0.102339976,0.08911932,0.5431405,0.6965582
0.08783992,0.09188095,0.09825565,0.11489404,0.10383045,0.5916892,0.6841491
0.099953726,0.11053615,0.12381622,0.073132314,0.49549696,0.6061151,0.6616534
0.10080848,0.10169073,0.10015559,0.13682206,0.45091307,0.6075934,0.6684006
0.090886146,0.082856655,0.09145581,0.10606097,0.44663787,0.60022193,0.68599004
0.11236163,0.100030094,0.120805755,0.10923375,0.45066556,0.66085887,0.720264
0.078567974,0.06928968,0.10233619,0.097976595,0.47480687,0.63676226,0.71057856
0.09708713,0.12294006,0.084934264,0.1003199,0.46477717,0.6637063,0.6785006
0.10235354,0.09584195,0.12304758,0.096981965,0.52389556,0.6688307,0.7198302
0.110247895,0.12233012,0.10383236,0.12031504,0.5001885,0.6343708,0.6981224
0.114201486,0.08943856,0.10002771,0.09981062,0.52061814,0.68366,0.70740044
0.077484995,0.08950632,0.10353601,0.11531884,0.5004069,0.6748263,0.73999774
0.06930278,0.08470133,0.0785717,0.09130812,0.48864558,0.6491716,0.7383694
0.12554441,0.11751435,0.0894378,0.10390368,0.49020216,0.68400747,0.74719477
0.10664154,0.08580663,0.10006691,0.08391685,0.5030404,0.65941954,0.72691983
0.085028484,0.112890124,0.09610494,0.124328785,0.53282905,0.71666247,0.7468683
0.1310228,0.09235071,0.12544833,0.43336147,0.6175467,0.70526785,0.71908534
0.10231337,0.06048061,0.104348,0.44954443,0.6258793,0.69183093,0.72703135
0.12358452,0.08859229,0.117096655,0.4556485,0.5905478,0.7226133,0.7268053
0.10134622,0.07641368,0.100183755,0.46066675,0.6266564,0.669541,0.7347305
0.14120667,0.10066976,0.12111747,0.48788646,0.6123222,0.68985635,0.70921844
0.13509294,0.07617798,0.10793669,0.4726852,0.6468852,0.7032549,0.73091614
0.09499986,0.118498646,0.100247554,0.51236814,0.6542816,0.75627357,0.7646901
0.11940215,0.09814922,0.09970507,0.47347927,0.6269307,0.6932023,0.71381974
0.11286842,0.09640898,0.080872126,0.4984818,0.67523706,0.68331236,0.7088699
0.12732227,0.113067485,0.11008796,0.48470882,0.7079816,0.69121075,0.7100412
0.0806385,0.11921511,0.09913287,0.5136576,0.68305534,0.7406554,0.7875837
0.1136439,0.0995209,0.08988304,0.5098147,0.66807866,0.7128717,0.7427482
0.121075846,0.08448335,0.12203659,0.51180845,0.6698028,0.7235892,0.7269239
0.06471563,0.06441103,0.0748861,0.5433343,0.67657095,0.7438334,0.73234737
0.07620689,0.08615106,0.09142214,0.5110108,0.6699748,0.72701067,0.73395985
0.05906764,0.08750804,0.12040666,0.61606985,0.6944921,0.7356401,0.7147989
0.09444295,0.10197224,0.45617822,0.5954298,0.6707455,0.7434351,0.71524
0.114159316,0.09290553,0.45467475,0.6193836,0.65960616,0.7250792,0.72018313
0.12983158,0.11354309,0.4663198,0.5993889,0.7054911,0.7311164,0.7063712
0.10124087,0.08749931,0.47045785,0.6160685,0.7050351,0.73981965,0.7102349
0.13230442,0.09859128,0.44200674,0.63354045,0.69650966,0.7526695,0.7223215
0.07210179,0.12338357,0.47072428,0.67718524,0.68541205,0.7195714,0.6921825
0.06560646,0.10651061,0.5153071,0.64846003,0.7198031,0.6749076,0.7609713
0.09853203,0.098442234,0.47495368,0.6849302,0.69695526,0.7485986,0.7202643
0.10729175,0.087571554,0.48683244,0.6614758,0.71653795,0.75303656,0.6760117
0.09892259,0.08691186,0.48731786,0.6543982,0.7569811,0.737746,0.6478522
0.058192264,0.082528844,0.50125396,0.6978342,0.7368762,0.73816216,0.6794432
0.09772192,0.08868418,0.49606666,0.6805298,0.69844574,0.7203494,0.70245105
0.07337672,0.11457943,0.5220884,0.6635112,0.7021121,0.74026716,0.6939329
0.11281995,0.09498873,0.52081263,0.6901858,0.73223025,0.7457438,0.677057
0.10671743,0.072390005,0.53673726,0.6791624,0.7030758,0.728017,0.6621881
0.080545425,0.13470641,0.5045334,0.64930344,0.69173926,0.7747087,0.6508716
0.089021824,0.10569847,0.59964156,0.7117023,0.74341553,0.6913965,0.6554359
0.07806962,0.071115024,0.608084,0.71860784,0.73998356,0.7235096,0.6375714
0.09795363,0.4444232,0.62772304,0.73702097,0.74317575,0.6941348,0.6439729
0.11826196,0.46093273,0.60861725,0.71208346,0.7398254,0.7323834,0.67250305
0.0793951,0.49817154,0.64852464,0.70186913,0.73346126,0.6801157,0.62419707
0.109139636,0.4471906,0.6595266,0.72657,0.72152823,0.6818206,0.64538383
0.088401236,0.49405405,0.62146276,0.729716,0.74490106,0.6923853,0.64178777
0.08309521,0.50760925,0.6367186,0.74815655,0.7647841,0.706713,0.5980914
0.09675693,0.47203735,0.64104563,0.71699077,0.7235719,0.68563277,0.5957937
0.078136146,0.48395443,0.7093312,0.7168845,0.71239376,0.68177897,0.6268337
0.08771006,0.473575,0.65293443,0.7080177,0.7091206,0.6856167,0.5795517
0.074766144,0.49492937,0.6997822,0.73502934,0.71330535,0.67993885,0.24088795
0.13795745,0.502864,0.64544135,0.6950849,0.73331183,0.7098857,0.28191626
0.09930606,0.5212847,0.6553712,0.74315995,0.6848906,0.68901354,0.2597401
0.08454272,0.53428876,0.665667,0.74080044,0.73469365,0.6637694,0.24082325
0.10275187,0.501813,0.6665637,0.74196774,0.7368199,0.7069755,0.25485706
0.096159354,0.48161355,0.6820403,0.7340701,0.68581647,0.66945326,0.23579681
0.09391877,0.52461463,0.67698485,0.76282084,0.69983643,0.6346378,0.25610206
0.11055234,0.6117704,0.6783761,0.7502729,0.71846193,0.6533583,0.19358404
0.1133486,0.6167669,0.7213742,0.72117925,0.71125424,0.6529652,0.23044613
0.43755314,0.61099595,0.7259609,0.7218407,0.7215796,0.6223473,0.19017737
0.4419185,0.62564564,0.72358876,0.71614987,0.70523614,0.6087144,0.23375504
0.45312327,0.6589497,0.7180373,0.7447037,0.73003596,0.6249805,0.22437967
0.4176919,0.64163333,0.7122025,0.7134255,0.6948097,0.60935783,0.2548451
0.4384479,0.63175535,0.70303243,0.75466204,0.6778767,0.63928205,0.24034685
0.50102484,0.63430786,0.6963697,0.7588353,0.67238575,0.6174885,0.21402135
0.5114354,0.6458675,0.7249863,0.7139931,0.7042952,0.5826466,0.21480511
0.47831604,0.6868146,0.6963804,0.726876,0.68592495,0.24927673,0.2288838
0.49949944,0.6550903,0.7019336,0.72974944,0.6935701,0.26517844,0.20811374
0.49877468,0.66289693,0.7466613,0.7457434,0.6885395,0.21098904,0.21716781
0.55861735,0.6580421,0.7632385,0.7587143,0.6310807,0.21739045,0.24235535
0.523829,0.6939213,0.7345448,0.6910988,0.6436975,0.23655546,0.19760133
0.5031836,0.7152485,0.750092,0.7165442,0.6409305,0.23637597,0.20335007
0.49084124,0.6890298,0.72416013,0.7155051,0.6396895,0.2334577,0.2042322
0.48193794,0.6854936,0.70326775,0.69054866,0.642097,0.2270768,0.27157795
0.5221547,0.6882481,0.74303836,0.7064162,0.6648077,0.22551516,0.218576
0.50687975,0.64335346,0.74278384,0.7220504,0.66294384,0.2384193,0.22700685
0.5734614,0.7093217,0.7332637,0.7051192,0.62709665,0.25206488,0.21764274
0.5946404,0.70033216,0.72724414,0.67681986,0.6217417,0.21837343,0.21686392
0.5914886,0.7092961,0.7514262,0.7620362,0.60630596,0.2753219,0.20746516
0.65229124,0.68942994,0.71238655,0.7065439,0.6156821,0.2642846,0.20309927
0.6414899,0.6987487,0.71637374,0.69994456,0.6112709,0.25012866,0.16454248
0.628885,0.70084405,0.7112643,0.67206794,0.6165126,0.23442233,0.19844222
0.66370803,0.731971,0.7325321,0.6953829,0.60935694,0.2605184,0.18681043
0.6405975,0.7062841,0.70831007,0.6828544,0.19308744,0.21289967,0.19754446
0.62664056,0.7576794,0.7154477,0.6441668,0.23516157,0.2003511,0.18284255
0.67901874,0.7266559,0.7139117,0.6561607,0.26493168,0.20474339,0.19711466
0.6638974,0.6943825,0.7215387,0.688924,0.22747946,0.19342254,0.1982097
0.63680905,0.7190273,0.69555765,0.7071979,0.25797376,0.2140955,0.118696414
0.6580528,0.71011084,0.72543395,0.6707867,0.22796246,0.21579424,0.16576003
0.64852256,0.68064654,0.7468516,0.680466,0.23644826,0.21191324,0.13475898
0.6424231,0.7577568,0.7226624,0.65008664,0.20902629,0.2057079,0.09998886
0.6925147,0.7409064,0.7486579,0.6461063,0.20854981,0.20664154,0.08907983
0.7159585,0.7384266,0.74222267,0.66413176,0.24377201,0.23668934,0.12209323
0.6534439,0.7318319,0.7286416,0.6698838,0.24558303,0.21231145,0.099002875
0.69618493,0.7014871,0.7119585,0.65680885,0.22711715,0.21627188,0.08502735
0.67528737,0.7199008,0.7081269,0.6034627,0.20063783,0.19951321,0.113388
0.681796,0.74669635,0.72,0.6172998,0.22462237,0.16122642,0.0881298
0.6827918,0.7089657,0.69377345,0.6178863,0.24740759,0.1550671,0.08440983
0.6803231,0.67932594,0.6606758,0.6006886,0.25559586,0.23077396,0.10211689
0.701398,0.7252321,0.70472306,0.60703695,0.21283954,0.17622146,0.12637706
0.686494,0.7265938,0.66865665,0.6089422,0.18437144,0.17223088,0.11106058
0.7110676,0.73163676,0.66826946,0.25723028,0.23273157,0.18715577,0.10519874
0.70705867,0.74283427,0.6835912,0.26998875,0.20872141,0.19089645,0.14874834
0.7055484,0.74019647,0.6775998,0.22873737,0.23137921,0.19104159,0.07894908
0.6942983,0.7316424,0.6470186,0.20705825,0.2163794,0.21057947,0.0783695
0.70289433,0.7492427,0.67417115,0.24047445,0.191291,0.20266414,0.0962405
0.7313751,0.6936605,0.68562984,0.2699152,0.20828958,0.15396138,0.12349356
0.7279801,0.7326823,0.6390315,0.2215873,0.23141965,0.11243033,0.07422192
0.6999616,0.73351544,0.6821863,0.24371053,0.20036194,0.08523509,0.12800837
0.7229065,0.69443107,0.62051964,0.24269451,0.18070553,0.09002669,0.063994415
0.7372105,0.6872466,0.68890536,0.23137395,0.16765042,0.07075572,0.09021114
0.68991303,0.7003114,0.63302034,0.22640897,0.18196729,0.058631364,0.09596214
0.7351419,0.6997706,0.63869673,0.20648743,0.18716134,0.09171759,0.07469618
0.7118507,0.7256865,0.5923361,0.17796881,0.20968433,0.07308388,0.07977883
0.7371984,0.69579005,0.6231816,0.19997194,0.16875504,0.11061317,0.107989505
0.711059,0.68826324,0.623098,0.212971,0.22010273,0.0862874,0.12074008
0.69061863,0.6903142,0.6107673,0.24125524,0.16010894,0.097931534,0.049467523
0.6944118,0.721924,0.59505075,0.21573591,0.23127525,0.11895971,0.09521392
0.7280249,0.69666547,0.5810642,0.20587201,0.21691933,0.061751444,0.08919117
0.7322123,0.68952215,0.61615205,0.19684964,0.18296626,0.07681186,0.09345213
0.7087403,0.68745977,0.58756834,0.22618547,0.14489424,0.09476744,0.08481444
0.73926127,0.71190476,0.2648419,0.23856013,0.17441666,0.09724452,0.06518429
0.692776,0.6673357,0.22258285,0.23096935,0.16543789,0.11290695,0.121682934
0.724056,0.7047375,0.22346294,0.22009577,0.14531174,0.108021736,0.113865264
0.7003828,0.6785991,0.24747801,0.17669761,0.17421436,0.092457734,0.08843928
0.71064645,0.66699725,0.19767506,0.19737887,0.14949259,0.096426256,0.0805919
0.72356576,0.7158957,0.20479515,0.24152681,0.075897865,0.0968175,0.07800717
0.704199,0.6402936,0.2499056,0.22315447,0.08595894,0.060638268,0.03831945
0.71236074,0.649719,0.20337062,0.16806698,0.078369595,0.08674026,0.09694417
0.7386777,0.62738925,0.18924382,0.19577417,0.13126488,0.09467121,0.10530822
0.7053696,0.6661922,0.26177338,0.20218477,0.078820154,0.09870546,0.09229249
0.7318329,0.6758929,0.19526719,0.17768481,0.0981835,0.07087861,0.087639146
0.690593,0.670336,0.22552964,0.144718,0.092106484,0.06382007,0.09186371
0.721708,0.6561085,0.221896,0.19082212,0.09607992,0.08433427,0.071960405
0.7377253,0.62223387,0.1629324,0.17100403,0.09743431,0.12819988,0.07886144
0.6571008,0.6133044,0.21239324,0.16896646,0.106306136,0.07229396,0.08535225
0.68809366,0.5814761,0.22526675,0.17540489,0.093832925,0.11198257,0.10243754
0.7129296,0.6497761,0.2219082,0.17765187,0.09282576,0.12002264,0.11590502
0.6945432,0.6124675,0.23138092,0.17794287,0.089319974,0.08905976,0.08356748
0.70310277,0.58714986,0.20401452,0.15821671,0.08520341,0.0743748,0.06707606
0.68053645,0.61732423,0.22443397,0.16923775,0.069555886,0.09804824,0.088504784
0.6911454,0.5649565,0.19478291,0.13621293,0.08639331,0.09151048,0.1278405
0.6829594,0.23873483,0.1787122,0.17527628,0.09225361,0.07024619,0.068272136
0.70595044,0.22624567,0.17928591,0.10959935,0.095287904,0.074068554,0.104961425
0.68406844,0.24153127,0.17428446,0.15858029,0.09066541,0.09613131,0.11377893
0.68198144,0.22650951,0.22197224,0.18037556,0.08221448,0.10554239,0.07967328
0.6631061,0.19774967,0.16971098,0.065499395,0.085544616,0.08023041,0.07267172
0.6575715,0.22723119,0.20367369,0.10082621,0.07542468,0.08511494,0.09799674
0.65451914,0.24561279,0.19103383,0.10942243,0.09257226,0.09968055,0.093372114
0.66677356,0.22293164,0.19242814,0.019958721,0.081694156,0.082666986,0.100012206
0.6460475,0.2378636,0.2198519,0.08289718,0.08953565,0.0799379,0.12739863
0.6557148,0.20026115,0.18188015,0.028215464,0.10574699,0.07062411,0.08907186
0.68674994,0.2194223,0.20092045,0.08317204,0.07134903,0.070082515,0.061691713
0.65785843,0.20619869,0.18745065,0.085196845,0.09727418,0.13871792,0.086673066
0.628982,0.23233578,0.18164168,0.035492238,0.08580732,0.081219085,0.089974254
0.65446687,0.21669939,0.22863635,0.12344152,0.12536862,0.11224592,0.11028813
0.61709595,0.22851086,0.15173775,0.0904655,0.080419175,0.11842505,0.08080989
0.5791856,0.23507014,0.20424806,0.067563936,0.098447695,0.08087276,0.07636305
0.5943541,0.22572187,0.1894681,0.11365002,0.084649496,0.09171102,0.056918547
0.57154584,0.21589273,0.16459826,0.048226986,0.05637316,0.08618882,0.095087506
0.5962567,0.18897462,0.20459868,0.059351455,0.07352109,0.05169123,0.15089902
0.5978613,0.2073596,0.13284895,0.037740197,0.10133873,0.05268985,0.07927749
0.62510955,0.19519825,0.15715049,0.119543456,0.074868664,0.08449952,0.09256165
0.5920905,0.19739214,0.14116722,0.089961536,0.03890948,0.07481634,0.07235795
0.5750256,0.19516504,0.1713065,0.09629352,0.08247741,0.12093709,0.05747978
0.24262926,0.18140884,0.13850899,0.08891519,0.06104844,0.078163706,0.091579884
0.18091461,0.16018187,0.16711502,0.09415903,0.08532003,0.121702254,0.083247446
0.22891222,0.18425709,0.07874228,0.084032565,0.11349395,0.07294318,0.034759928
0.23864642,0.19974928,0.072670095,0.0876756,0.09764632,0.12050118,0.11445775
0.19265334,0.16715065,0.08981511,0.084194236,0.11277528,0.092170656,0.09036145
0.24406303,0.19263151,0.07645356,0.06965416,0.07059575,0.09309183,0.083303906
0.22688791,0.22849849,0.05983596,0.08067616,0.07874533,0.07137337,0.07316912
0.21070959,0.20910145,0.13741761,0.08686205,0.060501434,0.0929285,0.08949604
0.23053588,0.21963073,0.07142716,0.08338148,0.06748963,0.11502477,0.09019842
0.26212674,0.19267482,0.036597513,0.05139425,0.062411997,0.07805315,0.08897612
0.21915081,0.20626801,0.06388576,0.053828,0.054593273,0.0739398,0.102087595
0.2192467,0.16647771,0.055159092,0.10216145,0.107821755,0.07556938,0.10641005
